wav,words
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2749.wav,جب زندگی پہ قدرے معصومیت طاری تھی۔
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2750.wav,تیموری سلطنت تب اپنے عروج کو پہنچی۔
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2751.wav,مطلب کیا کے بارے میں کوئی علم رکھتا ہو گا
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2752.wav,کئی پرانی باتوں پہ اب ہنسی آتی ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2753.wav,چیزوں کے نتائج پر نظر نہیں رکھتا
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2754.wav,غیور دلیر بہادر بلوچ مسلمان کے لیئے وہ خوشی کا دن تھا
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2755.wav,کن کھلاڑیوں نے اچھی کارکردگی پیش کی
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2756.wav,بیلجیئم نے انگلینڈ کو شکست دے کر فیفا ورلڈ کپ میں تیسری پوزیشن حاصل کر لی
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2757.wav,یہ فیصلہ ہوا لفظ پھیلاؤ نے صرف اپنے آپ کا حوالہ دیا
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2758.wav,حارث بن شریح کی بغاوت
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2759.wav,دوبارہ ضرور تشریف لائیئے گا
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2760.wav,مریضوں کو اعضاء میں بے حسی محسوس ہوتی ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2761.wav,آج تک یہ حرکت وزارت عظمی کی چھتری تلے ہو رہی تھی۔
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2762.wav,سیئوٹا اور میلیلا
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2763.wav,بس اب یہ جانور جنگلی انسانوں سے بچیں رھیں
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2764.wav,کبھی تو شب سر کاکل سے مشکبار چلے
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2765.wav,وہ دانشمندانہ کام کرنے کی صلاحیت کم رکھتی ہیں
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2766.wav,آج تو کھانا بہت اچھا بنا ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2767.wav,تیندوا ہندی کا لفظ ہے اس کا اردو میں نام کیا ہوگا
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2768.wav,روس کے ملک اشعراء رسول ہمزہ توف کی مارکہ آرا نظم
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2769.wav,فصل گل آئی امتحاں کی طرح
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2770.wav,یہ سوٹ کتنے کا خریدا ہے؟
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2771.wav,پیالے میں ایک چمچ پانی کے ساتھ ایک لیموں کا رس نچوڑیں
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2772.wav,سامنے پھر وہ بے نقاب آئے
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2773.wav,محمود نظامی منظر سے متاثر ہو کر تاریخ بیان کرنے لگتے ہیں
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2774.wav,اور چترال دنیا کے چند اہم سیاحتی مقامات میں سے ایک مانا جاتا ہے ۔
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2775.wav,بلکہ یہ کہا جائے گا فلاں نظریہ یا فلاں طرزِ عمل شرک ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2776.wav,اس کڑے وقت میں اتحاد کا مظاہرہ کرنا چاہئے
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2777.wav,یہ جب اپنی حفاظت اٹھا لیتی ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2778.wav,کھانوں کے لیے مشہور ہیں
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2779.wav,اب نمودار ہوگا اس کے لیے فکر اسلامی کی
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2780.wav,مٹی کے چولہوں کے
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2781.wav,ایسے کثیر قلمی مواد کی شاید تجارتی اطلاق کے لیے ضرورت ہو گی
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2782.wav,پاکستان ویمن کرکٹ ٹیم کامیاب دورہ سری لنکا کے بعد وطن واپس پہنچ گئی
/content/speechbrain/templates/speech_recognition/data/train/ur0022M2783.wav,مکان درخت پر اپنا گھونسلے بننا ہونا
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2784.wav,اوریہ وہ جو اتا ترک ترکی میں لایا۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2785.wav,مغل سپر ہیروز متعارف کرانے والے پاکستانی امریکی ڈاکٹر
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2786.wav,گرم علاقوں سے ٹھنڈے علاقوں کی طرف
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2787.wav,کورونا وائرس مرض ایک متعدی بیماری ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2788.wav,بچھڑے کے سونے کے بت کا ذکر
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2789.wav,سرگرمی ماخوذ منڈیوں میں ہلکی تھِی بِنا کسی نئے اجراء کی قیمت لگائے
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2790.wav,تو ہم کس چیز پہ احتجاج کر رہے ہیں؟
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2791.wav,سان کام نہ ہوگا ۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2792.wav,دوسری کے ذمہ برتن دھونا
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2793.wav,اللہ اللہ خیر سلا کم از کم جان تو محفوظ رہتی تھی۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2794.wav,مذہبی وسماجی آزادی کا عملی نمونہ ریاست مدینہ تھی
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2795.wav,اور اگر قسم کھا لی جاۓ تو
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2796.wav,اطراف سے وافر دلائل مو جود ہیں۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2797.wav,میں نے ایک آری دیکھی جو دیکھ نہ پایا۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2798.wav,البتہ ان نے اس حوالہ سے کوئی م نہیں لیا
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2799.wav,یہ ضروری معلوم ہوتا ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2800.wav,روس میں پولیس نے اپنے ہی دوست کا جسم کاٹ کر بازار میں بیچنے والے شخص کو گرفتار کرلیا گیا ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2801.wav,میں لیموں پانی پیوں گا
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2802.wav,جیسا کہ ہم جانتے ہیں۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2803.wav,باکسر محمد وسیم ایک مرتبہ پھر میدان میں اترنےکیلئے تیار ہیں
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2804.wav,پاک بھارت کرکٹ تنازع ائی سی سی نے پی سی بی کی درخواست خارج کردی
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2805.wav,تو پر یشر کے ساتھ کاربن ڈائی آکسائیڈ خارج ہوتی ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2806.wav,جب راس ٹیلر بھی آوٹ ہو گئے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2807.wav,بل کھاتی ہوئی ایک سڑک مسلسل بلندی کی طرف جاتی ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2808.wav,صبح صادق سے فائرنگ کی
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2809.wav,آج چند لوگ ہیں جو سلیم احمد پر قلم اٹھا سکتے ہیں۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2810.wav,یہ کارروائی اسلام آباد میں ہو گی۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2811.wav,باکسر عامر خان نے فل لوگریکو کو پہلےرانڈ میں ہی ناک کر دیا
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2812.wav,انتخابی ہار پر یہ ایک سیاسی کارکن کا رد عمل تھا۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2813.wav,ایک پوزیشن ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2814.wav,حلال کی روزی کھاو۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2815.wav,کویت سٹی میں پاکستان کے وزیر داخلہ کی کویت کے وزیراعظم سے ملاقات ہوئی ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2816.wav,ہر ایک اور ہر چیز کو مار دیتا ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2817.wav,مجھے جتنا معلوم تھا وہ میں نے ان کو
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2818.wav,ایک یہ کہ استعمار محکوموں سے ایک فاصلہ رکھتا ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2819.wav,جو ایک انگریز ڈی سی کی تھی۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2820.wav,گے اور ایسا ہی ہوا۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2821.wav,حسن میانہ روی میں ہے اور ہمیں آج اسی کی تلاش ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2822.wav,اور کوئی مہینہ
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2823.wav,جو پلئیر پیدا کرتی ہے،
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2824.wav,اسے پڑھ کر میری وہ رائے بنی جس کا
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2825.wav,کے ساتھ ایک تصویر سوشل میڈیا پر شیئر کی ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2826.wav,ایسا کرنا ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2827.wav,تو اس سے زیادہ سے زیادہ نفع حاصل کرنا چاہتا ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2828.wav,اب تو لوگ اس بات پر ہنس پڑتے ہیں۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2829.wav,کیا تقریر تھی۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2830.wav,وہ نکاح شادی جیسے اداروں کی حوصلہ افزائی کرتا ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2831.wav,بھارت کا پاکستان کی سب سے بڑی گندم کی مارکیٹ پر قبضہ
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2832.wav,ان کا کورٹ مارشل ہوتا۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2833.wav,حضرت عثمان کی شہادت کے بعد ہر عالم بطورِ خود فتویٰ دینے لگا
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2834.wav,کیا ہوا؟
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2835.wav,سرفراز کے لیے پہلی تین
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2836.wav,یہ کم اہم معلومات نہیں تھیں۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2837.wav,اس کے بارے میں کیا کہا جا سکتا ہے۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2838.wav,یہ نوبت دوبارہ نہیں آۓ گی
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2839.wav,ایک یہ کہ قومی سطح میں وہی فیصلے نافذالعمل ہوں۔
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2840.wav,اسلام ایک واحد مذہب ہے اور اسلامی معاشرہ زمین پر واحد معاشرہ ہے
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2841.wav,میں ماہر پلئیر کے لیے واقعی
/content/speechbrain/templates/speech_recognition/data/train/ur0023M2842.wav,فلم لاہور، کراچی اور اسلام آباد
